ID,Country,Name,Product,Electric capacity,zone_el,Demand price
PtX89NL,NL,H2eron,Hydrogen,6.444986155,NL,46.88443453
PtX90NL,NL,EnergHys,Hydrogen,38.66991693,NL,46.31178738
PtX91NL,NL,Rilland Oost hydrogen plant,Hydrogen,7.733983386,NL,45.70738102
PtX93NL,NL,InnovaHub,Hydrogen,8.70E-03,NL,43.36593609
PtX94NL,NL,HyDeer,Hydrogen,3.099981797,NL,46.22177616
PtX95NL,NL,H2 Park Zeewolde,Hydrogen,1.933495847,NL,42.74181902
PtX96NL,NL,Holthausen Energy Point Amsterdam,Hydrogen,3.22E-02,NL,46.64356056
PtX97NL,NL,Hydrogen production De Liede,Hydrogen,1.933495847,NL,41.62036453
PtX98NL,NL,Hydrogen factory NLR Marknesse,Hydrogen,2.577994462,NL,47.67992463
PtX99NL,NL,H2Hollandia,Hydrogen,0.644498616,NL,43.84404396
PtX100NL,NL,Eneco Diamond Hydrogen,Hydrogen,108.2175464,NL,43.09430278
PtX101NL,NL,Oranjewind hydrogen production,Hydrogen,45.11490309,NL,44.62119714
PtX102NL,NL,RVO Holland coast project 1,Hydrogen,12.88997231,NL,39.18921849
PtX104NL,NL,Zephyros project,Hydrogen,0.257799446,NL,42.32535358
PtX105NL,NL,H2M Eemshaven,Hydrogen,0.128899723,NL,41.64131068
PtX106NL,NL,New electrolysis507725640973672491280964789236,Hydrogen,128.8997231,NL,43.19067923
PtX107NL,NL,New electrolysis507725640973672491280964789236,Hydrogen,128.8997231,NL,43.19067923
PtX108NL,NL,New electrolysis507725640973672491280964789236,Hydrogen,128.8997231,NL,43.19067923
PtX109NL,NL,New electrolysis507725640973672491280964789236,Hydrogen,128.8997231,NL,43.19067923
PtX110NL,NL,New electrolysis507725640973672491280964789236,Hydrogen,128.8997231,NL,43.19067923
PtX111NL,NL,New electrolysis507725640973672491280964789236,Hydrogen,128.8997231,NL,43.19067923
PtX112NL,NL,New electrolysis507725640973672491280964789236,Hydrogen,128.8997231,NL,43.19067923
PtX113NL,NL,New electrolysis507725640973672491280964789236,Hydrogen,128.8997231,NL,43.19067923
PtX114NL,NL,New electrolysis507725640973672491280964789236,Hydrogen,128.8997231,NL,43.19067923
PtX115NL,NL,New electrolysis507725640973672491280964789236,Hydrogen,128.8997231,NL,43.19067923
PtX116NL,NL,New electrolysis507725640973672491280964789236,Hydrogen,128.8997231,NL,43.19067923
PtX1AT,AT,H2FUTURE,Hydrogen,0.324152879,AT,40.17251366
PtX2AT,AT,Underground Sun Conversion,Methane,0.6,AT,11.37760098
PtX3AT,AT,Fronius Energy Cell selfsufficient house,Hydrogen,4.78E-04,AT,44.11456904
PtX4AT,AT,EEMethan aus CO2 RD,Methane,1,AT,15.14440625
PtX5AT,AT,OptFuel RD,Methane,1,AT,12.95239325
PtX6AT,AT,Wind2Hydrogen HyCentA,Hydrogen,5.40E-03,AT,41.89772381
PtX7AT,AT,Bio SNG Gussing,Methane,1,AT,13.10297166
PtX8AT,AT,MPREIS Hydrogen within Demo4Grid,Hydrogen,0.167478987,AT,43.6508273
PtX9AT,AT,Hydrogen village Burgenland,Hydrogen,5.62E-04,AT,44.49496091
PtX10AT,AT,Fronius HyLOGFleet Hydrogen powered Logistic System,Hydrogen,5.40E-02,AT,41.3234707
PtX11AT,AT,UpHy,Hydrogen,0.540254798,AT,37.12585226
PtX12AT,AT,H2Pioneer  H2 Carinthia,Hydrogen,0.10805096,AT,37.78113173
PtX13AT,AT,WIVA PG Hydrogen Region,Hydrogen,1.138177244,AT,43.81623356
PtX14AT,AT,Fronius Solhub  SAN Group Herzogenburg,Hydrogen,3.78E-02,AT,37.25705587
PtX15AT,AT,PanHy phase 1,Hydrogen,3.24152879,AT,39.70219272
PtX16AT,AT,PanHy phase 2,Hydrogen,12.96611516,AT,48.0491865
PtX17AT,AT,Energie Steiermark plant in Styria,Hydrogen,5.40E-02,AT,42.88668917
PtX18AT,AT,Energie Steiermark plant in Styrua expansion,Hydrogen,8.049796495,AT,45.64447223
PtX19AT,AT,Green Ammonia Linz  Decarbonizing Chemical Processes with Water Electrolysis Gramli,Ammonia,60,AT,20.9503552
PtX20AT,AT,TIWAG Power2X Phase 2 within Power2X Kufstein,Hydrogen,0.216101919,AT,46.83647288
PtX21AT,AT,Plansee Group  Breitenwang,Hydrogen,0.216101919,AT,45.40076649
PtX22AT,AT,Wien Energie   Simmering,Hydrogen,0.16207644,AT,43.48687384
PtX23AT,AT,TIWAG Power2X Phase 1 within Power2X Kufstein,Hydrogen,5.40E-02,AT,37.66751655
PtX24AT,AT,Renewable Gasfield,Methane,2.000923503,AT,16.47980254
PtX25AT,AT,Mobility of the Future within Innovation Liquid Energy,Hydrogen,5.40E-02,AT,47.94586624
PtX26AT,AT,HySnowGroomer within HyWest,Hydrogen,1.89E-02,AT,47.64267629
PtX27AT,AT,Hotflex,Hydrogen,8.10E-03,AT,55.06697958
PtX28AT,AT,Underground Sun Storage 2030,Hydrogen,0.10805096,AT,36.73272081
PtX29AT,AT,Undergorund Sun Storage 2030,Hydrogen,0.10805096,AT,43.99457285
PtX30AT,AT,Innio Jenbach  H2 Ready ,Hydrogen,0.10805096,AT,38.50484114
PtX31AT,AT,New electrolysis507725640973672205909595595038,Hydrogen,54.02547984,AT,43.19067923
PtX32AT,AT,New electrolysis507725640973672205909595595038,Hydrogen,54.02547984,AT,43.19067923
PtX33AT,AT,New electrolysis507725640973672205909595595038,Hydrogen,54.02547984,AT,43.19067923
PtX34AT,AT,New electrolysis507725640973672205909595595038,Hydrogen,54.02547984,AT,43.19067923
PtX35AT,AT,New electrolysis507725640973672205909595595038,Hydrogen,54.02547984,AT,43.19067923
PtX36AT,AT,New electrolysis507725640973672205909595595038,Hydrogen,54.02547984,AT,43.19067923
PtX37AT,AT,New electrolysis507725640973672205909595595038,Hydrogen,54.02547984,AT,43.19067923
PtX38AT,AT,New electrolysis507725640973672205909595595038,Hydrogen,54.02547984,AT,43.19067923
PtX39AT,AT,New electrolysis507725640973672205909595595038,Hydrogen,54.02547984,AT,43.19067923
PtX40AT,AT,New electrolysis507725640973672205909595595038,Hydrogen,54.02547984,AT,43.19067923
PtX41AT,AT,New electrolysis507725640973672205909595595038,Hydrogen,54.02547984,AT,43.19067923
PtX42AT,AT,New electrolysis507725640973672205909595595038,Hydrogen,54.02547984,AT,43.19067923
PtX43AT,AT,New electrolysis507725640973672205909595595038,Hydrogen,54.02547984,AT,43.19067923
PtX44AT,AT,New electrolysis507725640973672205909595595038,Hydrogen,54.02547984,AT,43.19067923
PtX45AT,AT,New electrolysis507725640973672205909595595038,Hydrogen,54.02547984,AT,43.19067923
PtX46AT,AT,New electrolysis507725640973672205909595595038,Hydrogen,54.02547984,AT,43.19067923
PtX47AT,AT,New electrolysis507725640973672205909595595038,Hydrogen,54.02547984,AT,43.19067923
PtX48AT,AT,New electrolysis507725640973672205909595595038,Hydrogen,54.02547984,AT,43.19067923
PtX1PL,PL,Tauron CO2SNG,Methane,0.081,PL,11.90966344
PtX2PL,PL,Grupa Lotos refinery,Hydrogen,6.190417234,PL,46.24820986
PtX3PL,PL,Konin Power Plant phase 1  ZE PAK,Hydrogen,0.154760431,PL,38.08482964
PtX4PL,PL,Hydrogen Eagle various hubs,Hydrogen,6.190417234,PL,40.0082986
PtX5PL,PL,Hydrogen Eagle various hubs,Hydrogen,0.619041723,PL,43.65990483
PtX6PL,PL,Hydrogen Eagle various hubs,Hydrogen,6.19E-02,PL,36.24992224
PtX7PL,PL,Konin Power Plant phase 2  ZE PAK,Hydrogen,0.154760431,PL,45.95309534
PtX8PL,PL,Konin Power Plant phase 3,Hydrogen,2.785687755,PL,40.7951363
PtX9PL,PL,Trzebinia refinery,Hydrogen,0.123808345,PL,39.66268472
PtX10PL,PL,Baltic Power wind project,Hydrogen,6.19E-02,PL,43.1710535
PtX11PL,PL,PROMETHEAN,Hydrogen,1.980933515,PL,42.11508289
PtX12PL,PL,Waste to hydrogen Boson Energy BEH2X PLGM,Hydrogen,6.19E-02,PL,44.46369702
PtX13PL,PL,Waste to hydrogen Boson Energy BEH2X PLRE,Hydrogen,6.19E-02,PL,43.58297555
PtX14PL,PL,NeptHyne phase 1,Hydrogen,6.19E-02,PL,42.41889893
PtX15PL,PL,NeptHyne phase 2,Hydrogen,61.84226817,PL,45.15962516
PtX16PL,PL,H2HubNS,Hydrogen,0.309520862,PL,43.31630541
PtX17PL,PL,RDSF  Metacon MoU,Hydrogen,0.309520862,PL,47.07209039
PtX18PL,PL,New electrolysis507725640973672235937989468812,Hydrogen,61.90417234,PL,43.19067923
PtX19PL,PL,New electrolysis507725640973672235937989468812,Hydrogen,61.90417234,PL,43.19067923
PtX20PL,PL,New electrolysis507725640973672235937989468812,Hydrogen,61.90417234,PL,43.19067923
PtX21PL,PL,New electrolysis507725640973672235937989468812,Hydrogen,61.90417234,PL,43.19067923
PtX22PL,PL,New electrolysis507725640973672235937989468812,Hydrogen,61.90417234,PL,43.19067923
PtX23PL,PL,New electrolysis507725640973672235937989468812,Hydrogen,61.90417234,PL,43.19067923
PtX24PL,PL,New electrolysis507725640973672235937989468812,Hydrogen,61.90417234,PL,43.19067923
PtX25PL,PL,New electrolysis507725640973672235937989468812,Hydrogen,61.90417234,PL,43.19067923
PtX26PL,PL,New electrolysis507725640973672235937989468812,Hydrogen,61.90417234,PL,43.19067923
PtX27PL,PL,New electrolysis507725640973672235937989468812,Hydrogen,61.90417234,PL,43.19067923
PtX28PL,PL,New electrolysis507725640973672235937989468812,Hydrogen,61.90417234,PL,43.19067923
PtX29PL,PL,New electrolysis507725640973672235937989468812,Hydrogen,61.90417234,PL,43.19067923
PtX30PL,PL,New electrolysis507725640973672235937989468812,Hydrogen,61.90417234,PL,43.19067923
PtX31PL,PL,New electrolysis507725640973672235937989468812,Hydrogen,61.90417234,PL,43.19067923
PtX32PL,PL,New electrolysis507725640973672235937989468812,Hydrogen,61.90417234,PL,43.19067923
PtX33PL,PL,New electrolysis507725640973672235937989468812,Hydrogen,61.90417234,PL,43.19067923
PtX34PL,PL,New electrolysis507725640973672235937989468812,Hydrogen,61.90417234,PL,43.19067923
PtX35PL,PL,New electrolysis507725640973672235937989468812,Hydrogen,61.90417234,PL,43.19067923
PtX36PL,PL,New electrolysis507725640973672235937989468812,Hydrogen,61.90417234,PL,43.19067923
PtX37PL,PL,New electrolysis507725640973672235937989468812,Hydrogen,61.90417234,PL,43.19067923
PtX38PL,PL,New electrolysis507725640973672235937989468812,Hydrogen,61.90417234,PL,43.19067923
PtX39PL,PL,New electrolysis507725640973672235937989468812,Hydrogen,61.90417234,PL,43.19067923
PtX40PL,PL,New electrolysis507725640973672235937989468812,Hydrogen,61.90417234,PL,43.19067923
PtX41PL,PL,New electrolysis507725640973672235937989468812,Hydrogen,61.90417234,PL,43.19067923
PtX42PL,PL,New electrolysis507725640973672235937989468812,Hydrogen,61.90417234,PL,43.19067923
PtX43PL,PL,New electrolysis507725640973672235937989468812,Hydrogen,61.90417234,PL,43.19067923
PtX44PL,PL,New electrolysis507725640973672235937989468812,Hydrogen,61.90417234,PL,43.19067923
PtX45PL,PL,New electrolysis507725640973672235937989468812,Hydrogen,61.90417234,PL,43.19067923
PtX46PL,PL,New electrolysis507725640973672235937989468812,Hydrogen,61.90417234,PL,43.19067923
PtX47PL,PL,New electrolysis507725640973672235937989468812,Hydrogen,61.90417234,PL,43.19067923
PtX48PL,PL,New electrolysis507725640973672235937989468812,Hydrogen,61.90417234,PL,43.19067923
PtX1PT,PT,Porto CUTE,Hydrogen,7.70E-02,PT,47.92943851
PtX2PT,PT,Aviation synfuels,Hydrogen,17.58983458,PT,40.80373384
PtX3PT,PT,Tapada do Outeiro natural gas power plant ,Hydrogen,3.850383344,PT,49.67264226
PtX4PT,PT,Ribatejo natural gas power plant FLEXnCONFU ,Hydrogen,0.256692223,PT,45.03984713
PtX5PT,PT,GreenH2Atlantic,Hydrogen,25.66922229,PT,43.29430986
PtX6PT,PT,Pego coal plant transition,Hydrogen,0.128346111,PT,47.49957453
PtX7PT,PT,HEVOSul,Hydrogen,1.103776559,PT,40.16172618
PtX8PT,PT,H2 Evora  GreenGas I,Hydrogen,2.57E-02,PT,39.50510817
PtX9PT,PT,H2 Evora  GreenGas II,Hydrogen,7.70E-02,PT,38.89586018
PtX10PT,PT,PRIO ENERGY,Hydrogen,0.231023001,PT,43.0230686
PtX11PT,PT,KEME ENERGY,Hydrogen,0.231023001,PT,38.99866068
PtX12PT,PT,HEVO Sines Phase 2,Hydrogen,23.35899229,PT,45.41962789
PtX13PT,PT,Iberdrola  H2 Green Steel,Hydrogen,205.3537784,PT,38.9912489
PtX14PT,PT,H2Enable Phase 1,Ammonia,40,PT,25.56999491
PtX15PT,PT,Nazare Green Hydrogen Valley phase 1,Hydrogen,10.26768892,PT,46.39634784
PtX16PT,PT,Nazare Green Hydrogen Valley phase 2,Hydrogen,138.6138004,PT,45.98898254
PtX17PT,PT,Hyperion H2 Alandroal Phase 1,Hydrogen,12.83461115,PT,44.73869488
PtX18PT,PT,Green H2 Setbal Project,Hydrogen,1.925191672,PT,40.28921794
PtX19PT,PT,KEME Energy Sines,Hydrogen,0.646864402,PT,55.1248754
PtX20PT,PT,Navigator  P2XEurope JV,Hydrogen,60.88739528,PT,41.19981221
PtX21PT,PT,Grey2Green Phase I,Hydrogen,25.66922229,PT,37.44422878
PtX22PT,PT,MadoquaPower2X  Sines  phase 1,Ammonia,500,PT,26.40581436
PtX23PT,PT,Madoqua Emethanol,Methanol,500,PT,0.170381168
PtX24PT,PT,Sines Repsol phase 1,Hydrogen,1.026768892,PT,38.62382038
PtX25PT,PT,Sines GH2 Solar,Hydrogen,1.026768892,PT,41.70969139
PtX26PT,PT,HEVOIndustria,Hydrogen,1.694168671,PT,45.0120664
PtX27PT,PT,NeoGreen Portugal  Sines projetc,Hydrogen,84.70843357,PT,37.63182314
PtX28PT,PT,MadoquaPower2X  Sines  phase 2,Ammonia,700,PT,1.931750496
PtX29PT,PT,HEVO Aveiro,Hydrogen,6.417305574,PT,43.19912038
PtX30PT,PT,H2tALENT DEMO project,Hydrogen,2.823614452,PT,45.42067143
PtX31PT,PT,Green Ammonia Express Sines,Ammonia,137,PT,26.11316584
PtX32PT,PT,Grey2Green Phase II,Hydrogen,64.17305574,PT,45.78350345
PtX33PT,PT,Grey2Green Phase III,Hydrogen,51.33844459,PT,40.05762159
PtX34PT,PT,Hyperion H2 Alandroal Phase 2,Hydrogen,30.80306675,PT,38.80844587
PtX35PT,PT,Hyperion H2 Alandroal Phase 3,Hydrogen,25.66922229,PT,52.91889335
PtX36PT,PT,EDP Ribatejo  ALHIVE Alenquer,Hydrogen,1.283461115,PT,38.48408124
PtX37PT,PT,EuroWind Energy  Monte Das Areias ,Hydrogen,1.026768892,PT,41.51514886
PtX38PT,PT,H2 Solar Rodao,Hydrogen,7.700766688,PT,42.84209773
PtX39PT,PT,H2Enable Phase 2,Ammonia,470,PT,21.95951386
PtX42PT,PT,H2Hub HyChem,Hydrogen,2.566922229,PT,38.29920103
PtX43PT,PT,HEVO Sines Phase 1,Hydrogen,2.566922229,PT,40.67275214
PtX44PT,PT,HEVO Sines Phase 3,Hydrogen,136.0468782,PT,40.64358307
PtX45PT,PT,WinPower  PtX Sines project,Hydrogen,41.07075567,PT,43.1574925
PtX46PT,PT,NeoGreen Portugal  Palmela projetc,Hydrogen,2.566922229,PT,39.57112856
PtX47PT,PT,New electrolysis507725640973672978341922737488,Hydrogen,256.6922229,PT,43.19067923
PtX1RO,RO,Hidroelectrica Ostrovu Mare ,Hydrogen,5.83634878,RO,39.09484382
PtX2RO,RO,Petrobrazi Refinery  Green H2,Hydrogen,6.419983658,RO,39.39032469
PtX3RO,RO,Ground Investment Corp GIC  green hydrogen project,Hydrogen,1.167269756,RO,44.75013855
PtX4RO,RO,Hidroelectrica  Sona,Hydrogen,11.67269756,RO,43.23403273
PtX5RO,RO,Nervia,Hydrogen,0.583634878,RO,47.81924195
PtX6RO,RO,Rompetrol Refinery,Hydrogen,7.412162951,RO,46.26037895
PtX7RO,RO,New electrolysis507725640973672444886457555643,Hydrogen,116.7269756,RO,43.19067923
PtX8RO,RO,New electrolysis507725640973672444886457555643,Hydrogen,116.7269756,RO,43.19067923
PtX9RO,RO,New electrolysis507725640973672444886457555643,Hydrogen,116.7269756,RO,43.19067923
PtX10RO,RO,New electrolysis507725640973672444886457555643,Hydrogen,116.7269756,RO,43.19067923
PtX1SL,SL,Steklarna Hrastnik glass manufactuing plant,Hydrogen,4.13E-02,SL,41.3287557
PtX2SL,SL,SLOP2G Project,Methane,1,SL,10.3694799
PtX3SL,SL,Thermal Power Plant Sostanj,Hydrogen,0.027546878,SL,38.9816852
PtX4SL,SL,TPJ Jesenice,Hydrogen,9.64E-02,SL,42.48493383
PtX5SL,SL,Zero Emission Mobility Corridor,Hydrogen,9.365938527,SL,40.6958939
PtX6SL,SL,New electrolysis507725640973672104990580933266,Hydrogen,275.4687802,SL,43.19067923
PtX1FI,FI,VTT Bio economy,Hydrogen,3.28E-03,FI,39.86223503
PtX2FI,FI,Balance project,Hydrogen,7.88E-04,FI,51.17856492
PtX3FI,FI,VantaaWartsila methanation,Methane,20,FI,13.05226116
PtX4FI,FI,P2X Harjavalta project,Hydrogen,2.627586452,FI,41.48796372
PtX5FI,FI,Woikoski Kokkola H2 plant,Hydrogen,1.182413904,FI,42.87289351
PtX6FI,FI,Wartsila  Vaasan,Hydrogen,0.131379323,FI,46.35365178
PtX7FI,FI,Raahe hub,Hydrogen,0.131379323,FI,45.28700129
PtX8FI,FI,Power2AX,Hydrogen,0.170793119,FI,43.82148044
PtX9FI,FI,SHARC  Sustainable Hydrogen and Recovery of Carbon phase 1,Hydrogen,6.568966131,FI,43.98805686
PtX10FI,FI,SHARC  Sustainable Hydrogen and Recovery of Carbon phase 2,Hydrogen,9.196552583,FI,41.01247622
PtX11FI,FI,SHARC  Sustainable Hydrogen and Recovery of Carbon phase 3,Hydrogen,19.70689839,FI,45.07506046
PtX12FI,FI,Hycamite CSF Plant,Hydrogen,0.131379323,FI,46.25662957
PtX13FI,FI,Plug Power Kokkola plant,Ammonia,1000,FI,19.38255497
PtX14FI,FI,Plug Power Kristinestad plant,Hydrogen,131.3793226,FI,38.29102867
PtX15FI,FI,Plug Power Porvoo plant,Hydrogen,26.27586452,FI,43.09303363
PtX16FI,FI,BotH2nia  Flexens Kokkola,Hydrogen,45.98276292,FI,46.20314729
PtX17FI,FI,Blastr Green Steel  Inkoo,Hydrogen,105.1034581,FI,40.88363188
PtX18FI,FI,Tecoil,Hydrogen,9.20E-02,FI,40.48361222
PtX19FI,FI,Koppo Energy Cluster,Hydrogen,26.27586452,FI,40.94496168
PtX20FI,FI,Green NortH2 Energy Kemi,Ammonia,280,FI,21.82533753
PtX21FI,FI,Lappeenranta eMethanol,Methanol,17,FI,82.61484557
PtX22FI,FI,RenGas  P2X Kotka,Methane,40,FI,10.11472913
PtX23FI,FI,RenGas  P2X Lahti,Methane,120,FI,8.969179791
PtX24FI,FI,RenGas  P2X Tampere,Hydrogen,7.882759357,FI,38.58785921
PtX25FI,FI,P2X Solutions Joensuu,Hydrogen,5.255172905,FI,43.52849008
PtX26FI,FI,RenGas  P2X Mikkeli,Hydrogen,5.255172905,FI,47.9642917
PtX27FI,FI,RenGas  P2X Pori,Hydrogen,2.627586452,FI,46.21760822
PtX28FI,FI,UPM Kymmene Biorefinery Green Hydrogen production,Hydrogen,2.627586452,FI,42.24886042
PtX29FI,FI,HFLEXE,Hydrogen,1.313793226,FI,41.24181878
PtX30FI,FI,Flexens Lempaala,Hydrogen,0.328448307,FI,44.48431977
PtX31FI,FI,3H2  Helsinki Hydrogen Hub,Hydrogen,0.52551729,FI,37.39819421
PtX32FI,FI,Convion SOE RD ELY,Hydrogen,1.64E-02,FI,51.20713598
PtX33FI,FI,Vanadis Fuels  Phase 1,Methanol,309.2,FI,71.97603406
PtX34FI,FI,Langnas Mega Green Harbour Aland Islands,Hydrogen,394.1379678,FI,41.57433172
PtX35FI,FI,Keravan Energia Kerava,Methane,50,FI,14.40046177
PtX36FI,FI,Tarastenjarvi power Tampere,Methane,150,FI,14.29187226
PtX37FI,FI,Kymijarvi power Lahti,Methane,100,FI,12.67691402
PtX38FI,FI,Kotka power Kotka,Methane,150,FI,11.55204478
PtX39FI,FI,Mikkeli plant,Methane,50,FI,14.55481338
PtX40FI,FI,Aittaluoto power Pori,Hydrogen,9.104587057,FI,46.08509397
PtX41FI,FI,Oulu Energy Hydrogen Plant,Hydrogen,13.13793226,FI,40.65794839
PtX42FI,FI,Liquid Wind Haapavesi project,Methanol,110.4319301,FI,78.98052536
PtX43FI,FI,Vanadis Fuels  Phase 2,Methanol,132.5,FI,82.47215085
PtX44FI,FI,ET Fuels  Ranua,Methanol,350,FI,76.73113947
PtX45FI,FI,Green NortH2 Energy Naantali,Ammonia,280,FI,28.59776765
PtX46FI,FI,Green NortH2 Energy Pori,Ammonia,280,FI,26.4909028
PtX47FI,FI,Haapavesi biorefinery facility,Hydrogen,25.31679547,FI,38.07901401
PtX48FI,FI,Raahen Monivoima Kokkola,Hydrogen,0.748862139,FI,44.46788327
PtX49FI,FI,Solvay  Kouvola,Hydrogen,0.748862139,FI,43.67752979
PtX50FI,FI,H2 Triangle,Hydrogen,0.52551729,FI,38.42811533
PtX51FI,FI,New electrolysis507725640973672500731567252287,Hydrogen,131.3793226,FI,43.19067923
PtX52FI,FI,New electrolysis507725640973672500731567252287,Hydrogen,131.3793226,FI,43.19067923
PtX53FI,FI,New electrolysis507725640973672500731567252287,Hydrogen,131.3793226,FI,43.19067923
PtX54FI,FI,New electrolysis507725640973672500731567252287,Hydrogen,131.3793226,FI,43.19067923
PtX55FI,FI,New electrolysis507725640973672500731567252287,Hydrogen,131.3793226,FI,43.19067923
PtX56FI,FI,New electrolysis507725640973672500731567252287,Hydrogen,131.3793226,FI,43.19067923
PtX57FI,FI,New electrolysis507725640973672500731567252287,Hydrogen,131.3793226,FI,43.19067923
PtX58FI,FI,New electrolysis507725640973672500731567252287,Hydrogen,131.3793226,FI,43.19067923
PtX59FI,FI,New electrolysis507725640973672500731567252287,Hydrogen,131.3793226,FI,43.19067923
PtX60FI,FI,New electrolysis507725640973672500731567252287,Hydrogen,131.3793226,FI,43.19067923
PtX61FI,FI,New electrolysis507725640973672500731567252287,Hydrogen,131.3793226,FI,43.19067923
PtX62FI,FI,New electrolysis507725640973672500731567252287,Hydrogen,131.3793226,FI,43.19067923
PtX63FI,FI,New electrolysis507725640973672500731567252287,Hydrogen,131.3793226,FI,43.19067923
PtX64FI,FI,New electrolysis507725640973672500731567252287,Hydrogen,131.3793226,FI,43.19067923
PtX65FI,FI,New electrolysis507725640973672500731567252287,Hydrogen,131.3793226,FI,43.19067923
PtX66FI,FI,New electrolysis507725640973672500731567252287,Hydrogen,131.3793226,FI,43.19067923
PtX67FI,FI,New electrolysis507725640973672500731567252287,Hydrogen,131.3793226,FI,43.19067923
PtX68FI,FI,New electrolysis507725640973672500731567252287,Hydrogen,131.3793226,FI,43.19067923
PtX69FI,FI,New electrolysis507725640973672500731567252287,Hydrogen,131.3793226,FI,43.19067923
PtX70FI,FI,New electrolysis507725640973672500731567252287,Hydrogen,131.3793226,FI,43.19067923
PtX71FI,FI,New electrolysis507725640973672500731567252287,Hydrogen,131.3793226,FI,43.19067923
PtX72FI,FI,New electrolysis507725640973672500731567252287,Hydrogen,131.3793226,FI,43.19067923
PtX73FI,FI,New electrolysis507725640973672500731567252287,Hydrogen,131.3793226,FI,43.19067923
PtX74FI,FI,New electrolysis507725640973672500731567252287,Hydrogen,131.3793226,FI,43.19067923
PtX75FI,FI,New electrolysis507725640973672500731567252287,Hydrogen,131.3793226,FI,43.19067923
PtX76FI,FI,New electrolysis507725640973672500731567252287,Hydrogen,131.3793226,FI,43.19067923
PtX77FI,FI,New electrolysis507725640973672500731567252287,Hydrogen,131.3793226,FI,43.19067923
PtX78FI,FI,New electrolysis507725640973672500731567252287,Hydrogen,131.3793226,FI,43.19067923
PtX79FI,FI,New electrolysis507725640973672500731567252287,Hydrogen,131.3793226,FI,43.19067923
PtX80FI,FI,New electrolysis507725640973672500731567252287,Hydrogen,131.3793226,FI,43.19067923
PtX81FI,FI,New electrolysis507725640973672500731567252287,Hydrogen,131.3793226,FI,43.19067923
PtX82FI,FI,New electrolysis507725640973672500731567252287,Hydrogen,131.3793226,FI,43.19067923
PtX83FI,FI,New electrolysis507725640973672500731567252287,Hydrogen,131.3793226,FI,43.19067923
PtX84FI,FI,New electrolysis507725640973672500731567252287,Hydrogen,131.3793226,FI,43.19067923
PtX85FI,FI,New electrolysis507725640973672500731567252287,Hydrogen,131.3793226,FI,43.19067923
PtX86FI,FI,New electrolysis507725640973672500731567252287,Hydrogen,131.3793226,FI,43.19067923
PtX87FI,FI,New electrolysis507725640973672500731567252287,Hydrogen,131.3793226,FI,43.19067923
PtX88FI,FI,New electrolysis507725640973672500731567252287,Hydrogen,131.3793226,FI,43.19067923
PtX89FI,FI,New electrolysis507725640973672500731567252287,Hydrogen,131.3793226,FI,43.19067923
PtX90FI,FI,New electrolysis507725640973672500731567252287,Hydrogen,131.3793226,FI,43.19067923
PtX91FI,FI,New electrolysis507725640973672500731567252287,Hydrogen,131.3793226,FI,43.19067923
PtX92FI,FI,New electrolysis507725640973672500731567252287,Hydrogen,131.3793226,FI,43.19067923
PtX93FI,FI,New electrolysis507725640973672500731567252287,Hydrogen,131.3793226,FI,43.19067923
PtX94FI,FI,New electrolysis507725640973672500731567252287,Hydrogen,131.3793226,FI,43.19067923
PtX95FI,FI,New electrolysis507725640973672500731567252287,Hydrogen,131.3793226,FI,43.19067923
PtX96FI,FI,New electrolysis507725640973672500731567252287,Hydrogen,131.3793226,FI,43.19067923
PtX97FI,FI,New electrolysis507725640973672500731567252287,Hydrogen,131.3793226,FI,43.19067923
PtX98FI,FI,New electrolysis507725640973672500731567252287,Hydrogen,131.3793226,FI,43.19067923
PtX99FI,FI,New electrolysis507725640973672500731567252287,Hydrogen,131.3793226,FI,43.19067923
PtX100FI,FI,New electrolysis507725640973672500731567252287,Hydrogen,131.3793226,FI,43.19067923
PtX101FI,FI,New electrolysis507725640973672500731567252287,Hydrogen,131.3793226,FI,43.19067923
PtX102FI,FI,New electrolysis507725640973672500731567252287,Hydrogen,131.3793226,FI,43.19067923
PtX103FI,FI,New electrolysis507725640973672500731567252287,Hydrogen,131.3793226,FI,43.19067923
PtX104FI,FI,New electrolysis507725640973672500731567252287,Hydrogen,131.3793226,FI,43.19067923
PtX105FI,FI,New electrolysis507725640973672500731567252287,Hydrogen,131.3793226,FI,43.19067923
PtX106FI,FI,New electrolysis507725640973672500731567252287,Hydrogen,131.3793226,FI,43.19067923
PtX107FI,FI,New electrolysis507725640973672500731567252287,Hydrogen,131.3793226,FI,43.19067923
PtX108FI,FI,New electrolysis507725640973672500731567252287,Hydrogen,131.3793226,FI,43.19067923
PtX109FI,FI,New electrolysis507725640973672500731567252287,Hydrogen,131.3793226,FI,43.19067923
PtX110FI,FI,New electrolysis507725640973672500731567252287,Hydrogen,131.3793226,FI,43.19067923
PtX1SE,SE,HYBRIT demo,Hydrogen,89.40222519,SE1,39.49920287
PtX2SE,SE,Vargarda Bostader housing complex,Hydrogen,4.94E-02,SE2,45.44749966
PtX3SE,SE,Preem CCS at Lysekil refinery,Hydrogen,0.17880445,SE2,39.31222061
PtX4SE,SE,Lysekil refinery phase 1,Hydrogen,8.940222519,SE2,39.23180181
PtX5SE,SE,H2 Green Steel H2GS   phase 1,Hydrogen,143.0435603,SE1,42.49612457
