ID,country,name,capacity_el,storage_capacity,zone_el,charge_bid_price,discharge_bid_price
S556GB,GB,Lye Green,24.2852974,30.05305553,GB,77.56760077,111.9266622
S557GB,GB,Culham Campus BESS,303.5662175,0,GB,86.70161071,121.0606721
S558GB,GB,Braydon BESS,30.35662175,60.71324349,GB,79.21796217,113.5770236
S559GB,GB,Brockworth Road Energy Reserve,12.1426487,24.2852974,GB,73.06411377,107.4231752
S560GB,GB,Uskmouth,72.85589219,0,GB,83.79925176,118.1583132
S561GB,GB,Splott  Energy Park  Data Centre,607.1324349,0,GB,88.28438958,122.643451
S562GB,GB,Upper Ogmore,12.1426487,0,GB,65.55780963,99.91687106
S563GB,GB,Watchet BESS,9.106986524,0,GB,83.85890516,118.2179666
S564GB,GB,Thurloxton North Petherton BESS,30.35662175,60.71324349,GB,87.17720579,121.5362672
S565GB,GB,Landulph Battery Storage,30.35662175,0,GB,62.71973562,97.07879706
S566GB,GB,Landulph Substation BESS,60.71324349,0,GB,69.98966512,104.3487266
S567GB,GB,Sambar Power battery storage project,28.83879066,57.67758132,GB,64.80686857,99.16593001
S568GB,GB,Treviscoe solarplusstorage,10.92838383,0,GB,69.65640575,104.0154672
S569GB,GB,St Austell BESS,30.05305553,0,GB,78.19643344,112.5554949
S1NO,NO,Powerdock Gudvangen,0.838605089,0.489186302,NO5,81.75295621,116.1120176
S2NO,NO,Powerdock Flm,0.838605089,0.489186302,NO5,76.89103287,111.2500943
S3NO,NO,Skagerak Energilab,0.559070059,0.698837574,NO2,60.41890095,94.77796239
S4NO,NO,Rema 1000 Vagle,0.139767515,0.321465284,NO2,63.46474118,97.82380261
S5NO,NO,Kai 1 MF Ampere,0.838605089,0.244593151,NO5,65.20231098,99.56137242
S6NO,NO,Kai 2 MF Ampere,0.838605089,0.244593151,NO5,63.51982736,97.8788888
S7NO,NO,Postens logistikksenter,5.59E-02,0.167721018,NO3,83.25565268,117.6147141
S8NO,NO,Campus Evenstad,8.39E-02,0.139767515,NO1,72.50399722,106.8630587
S9NO,NO,Brushytten,8.39E-03,9.08E-02,NO5,66.68314706,101.0422085
S10NO,NO,Bislett stadion,8.38E-02,7.62E-02,NO1,66.89208323,101.2511447
S11NO,NO,Longyear Energiverk District Heating,4.193025443,4.891863017,NO2,88.13043608,122.4894975
S12NO,NO,Powerdock,1.677210177,0.978372603,NO3,84.11788407,118.4769455
S13NO,NO,Brushytten,6.99E-03,9.08E-02,NO3,87.55306131,121.9121228
S14NO,NO,New BESSNO14,698.8375739,1132.11687,NO2,84.28372865,118.6427901
S1CH,CH,Volketswil,12.07464233,5.031100971,CH,77.5217102,111.8807716
S2CH,CH,Dietikon,0.670813463,0.335406731,CH,75.88355609,110.2426175
S3CH,CH,Thurplus Powerbank,2.012440388,2.012440388,CH,75.36451218,109.7235736
S4CH,CH,Elektrizitatswerke des Kantons Zurich NEC,12.07464233,5.031100971,CH,77.29346267,111.6525241
S5CH,CH,Brunnen BESS,18.78277696,12.07464233,CH,88.72388141,123.0829428
S6CH,CH,Flexbase Laufenburg,335.4067314,0,CH,63.99422264,98.35328408
S7CH,CH,Aargau BESS,3.689474045,6.708134628,CH,89.07643285,123.4354943
S8CH,CH,New BESSCH8,670.8134628,1086.71781,CH,61.46545821,95.82451965
S9CH,CH,New BESSCH9,670.8134628,1086.71781,CH,73.89284134,108.2519028
S10CH,CH,New BESSCH10,670.8134628,1086.71781,CH,84.3775918,118.7366532
S11CH,CH,New BESSCH11,670.8134628,1086.71781,CH,82.11991907,116.4789805
S12CH,CH,New BESSCH12,670.8134628,1086.71781,CH,70.40510445,104.7641659
S13CH,CH,New BESSCH13,670.8134628,1086.71781,CH,88.34678884,122.7058503
S14CH,CH,New BESSCH14,670.8134628,1086.71781,CH,89.17046175,123.5295232
S15CH,CH,New BESSCH15,670.8134628,1086.71781,CH,63.29295444,97.65201588
S16CH,CH,New BESSCH16,670.8134628,1086.71781,CH,79.54189732,113.9009588
S17CH,CH,New BESSCH17,670.8134628,1086.71781,CH,88.1131703,122.4722317
S18CH,CH,New BESSCH18,670.8134628,1086.71781,CH,66.48706961,100.846131
S19CH,CH,New BESSCH19,670.8134628,1086.71781,CH,64.57376604,98.93282748
S20CH,CH,New BESSCH20,670.8134628,1086.71781,CH,72.26929475,106.6283562
S21CH,CH,New BESSCH21,670.8134628,1086.71781,CH,66.79449204,101.1535535
S1ME,ME,New BESSME1,34,55.08,ME,64.21842314,98.57748458
S1MK,MK,New BESSMK1,265.6,430.272,MK,84.48978615,118.8488476
S1AL,AL,New BESSAL1,42.5,68.85,AL,81.59206675,115.9511282
S1RS,RS,Odzaci Solar plus Storage,30.88461538,61.76923077,RS,74.48717002,108.8462315
S2RS,RS,Negotin Solar plus BESS,30.88461538,61.76923077,RS,71.42020866,105.7792701
S3RS,RS,Sremska Mitrovica solar Plus BESS,33.69230769,33.69230769,RS,84.92744934,119.2865108
S4RS,RS,Bujanovac Solar plus Storage,30.88461538,61.76923077,RS,87.07808861,121.4371501
S5RS,RS,Zajecar Solar plus storage,30.88461538,61.76923077,RS,76.2105158,110.5695772
S6RS,RS,Leskovac Solar plus Storage,30.88461538,61.76923077,RS,83.90060042,118.2596619
S7RS,RS,Lebane Solar Plus Storage,30.88461538,61.76923077,RS,75.36195822,109.7210197
S8RS,RS,Kosovo BESS,159.1025641,187.1794872,RS,78.00372893,112.3627904
S9RS,RS,New BESSRS9,935.8974359,1516.153846,RS,85.89529533,120.2543568
S1BA,BA,New BESSBA1,440,712.8,BA,79.82935311,114.1884145
S1XK,XK,New BESSXK1,17,27.54,XK,67.66715976,102.0262212
